Call Id,Agent,Date,Time,Topic,Answered (Y/N),Resolved,Speed of answer in seconds,AvgTalkDuration,Satisfaction rating,AvgTalkSeconds,Hour
ID4446,Stewart,2021-03-20,1900-01-01 13:12:00,Contract related,Y,N,27.0,1900-01-01 00:02:31,4.0,151.0,13
ID4447,Diane,2021-03-20,1900-01-01 13:42:14,Contract related,Y,Y,104.0,1900-01-01 00:05:32,2.0,332.0,13
ID4448,Diane,2021-03-20,1900-01-01 13:42:14,Admin Support,Y,Y,110.0,1900-01-01 00:03:29,1.0,209.0,13
ID4449,Joe,2021-03-20,1900-01-01 13:46:34,Contract related,Y,Y,51.0,1900-01-01 00:05:11,4.0,311.0,13
ID4450,Dan,2021-03-20,1900-01-01 13:46:34,Contract related,Y,Y,65.0,1900-01-01 00:05:49,2.0,349.0,13
ID4451,Greg,2021-03-20,1900-01-01 14:26:53,Admin Support,Y,Y,21.0,1900-01-01 00:03:12,4.0,192.0,14
ID4452,Becky,2021-03-20,1900-01-01 14:26:53,Streaming,Y,Y,29.0,1900-01-01 00:01:13,3.0,73.0,14
ID4453,Diane,2021-03-20,1900-01-01 15:23:02,Payment related,N,N,,,,,15
ID4454,Joe,2021-03-20,1900-01-01 15:23:02,Technical Support,N,N,,,,,15
ID4455,Stewart,2021-03-20,1900-01-01 15:41:46,Contract related,Y,Y,124.0,1900-01-01 00:03:03,4.0,183.0,15
ID4456,Greg,2021-03-20,1900-01-01 15:41:46,Streaming,Y,Y,21.0,1900-01-01 00:04:24,1.0,264.0,15
ID4457,Martha,2021-03-20,1900-01-01 15:43:12,Admin Support,Y,Y,121.0,1900-01-01 00:02:18,3.0,138.0,15
ID4458,Becky,2021-03-20,1900-01-01 15:43:12,Technical Support,N,N,,,,,15
ID4459,Dan,2021-03-20,1900-01-01 15:43:12,Payment related,Y,Y,56.0,1900-01-01 00:02:47,2.0,167.0,15
ID4460,Greg,2021-03-20,1900-01-01 15:43:12,Contract related,Y,Y,10.0,1900-01-01 00:06:13,3.0,373.0,15
ID4461,Martha,2021-03-20,1900-01-01 15:44:38,Payment related,Y,Y,56.0,1900-01-01 00:02:52,4.0,172.0,15
ID4462,Joe,2021-03-20,1900-01-01 15:44:38,Payment related,N,N,,,,,15
ID4463,Jim,2021-03-20,1900-01-01 15:56:10,Technical Support,Y,Y,17.0,1900-01-01 00:00:31,3.0,31.0,15
ID4464,Martha,2021-03-20,1900-01-01 15:56:10,Contract related,Y,Y,37.0,1900-01-01 00:00:50,5.0,50.0,15
ID4465,Becky,2021-03-20,1900-01-01 16:06:14,Streaming,Y,Y,108.0,1900-01-01 00:01:06,5.0,66.0,16
ID4466,Diane,2021-03-20,1900-01-01 16:06:14,Technical Support,Y,Y,18.0,1900-01-01 00:05:43,5.0,343.0,16
ID4467,Martha,2021-03-20,1900-01-01 16:50:53,Streaming,N,N,,,,,16
ID4468,Martha,2021-03-20,1900-01-01 16:50:53,Streaming,Y,Y,77.0,1900-01-01 00:04:43,4.0,283.0,16
ID4469,Diane,2021-03-20,1900-01-01 17:32:38,Streaming,Y,Y,34.0,1900-01-01 00:04:31,1.0,271.0,17
ID4470,Greg,2021-03-20,1900-01-01 17:32:38,Contract related,Y,Y,73.0,1900-01-01 00:01:42,3.0,102.0,17
ID4471,Martha,2021-03-20,1900-01-01 17:44:10,Streaming,N,N,,,,,17
ID4472,Greg,2021-03-20,1900-01-01 17:44:10,Admin Support,Y,Y,120.0,1900-01-01 00:02:42,3.0,162.0,17
ID4473,Stewart,2021-03-20,1900-01-01 17:57:07,Technical Support,Y,Y,100.0,1900-01-01 00:05:17,1.0,317.0,17
ID4474,Martha,2021-03-20,1900-01-01 17:57:07,Payment related,Y,Y,93.0,1900-01-01 00:06:18,4.0,378.0,17
ID4475,Diane,2021-03-20,1900-01-01 17:58:34,Streaming,Y,N,17.0,1900-01-01 00:00:49,4.0,49.0,17
ID4476,Stewart,2021-03-20,1900-01-01 17:58:34,Payment related,Y,Y,17.0,1900-01-01 00:05:09,2.0,309.0,17
ID4477,Jim,2021-03-21,1900-01-01 09:01:26,Contract related,Y,Y,56.0,1900-01-01 00:04:25,2.0,265.0,9
ID4478,Diane,2021-03-21,1900-01-01 09:01:26,Admin Support,N,N,,,,,9
ID4479,Dan,2021-03-21,1900-01-01 09:04:19,Contract related,Y,Y,97.0,1900-01-01 00:02:39,2.0,159.0,9
ID4480,Stewart,2021-03-21,1900-01-01 09:04:19,Streaming,Y,Y,25.0,1900-01-01 00:06:20,4.0,380.0,9
ID4481,Diane,2021-03-21,1900-01-01 09:27:22,Technical Support,Y,Y,47.0,1900-01-01 00:02:50,4.0,170.0,9
ID4482,Jim,2021-03-21,1900-01-01 09:27:22,Payment related,Y,Y,70.0,1900-01-01 00:01:55,3.0,115.0,9
ID4483,Greg,2021-03-21,1900-01-01 10:01:55,Technical Support,Y,Y,86.0,1900-01-01 00:03:07,3.0,187.0,10
ID4484,Stewart,2021-03-21,1900-01-01 10:01:55,Contract related,Y,Y,92.0,1900-01-01 00:04:09,5.0,249.0,10
ID4485,Greg,2021-03-21,1900-01-01 10:35:02,Admin Support,Y,Y,122.0,1900-01-01 00:01:28,3.0,88.0,10
ID4486,Diane,2021-03-21,1900-01-01 10:35:02,Streaming,Y,Y,11.0,1900-01-01 00:06:48,3.0,408.0,10
ID4487,Diane,2021-03-21,1900-01-01 10:43:41,Technical Support,Y,Y,27.0,1900-01-01 00:06:08,3.0,368.0,10
ID4488,Greg,2021-03-21,1900-01-01 10:43:41,Contract related,N,N,,,,,10
ID4489,Becky,2021-03-21,1900-01-01 11:09:36,Payment related,Y,Y,17.0,1900-01-01 00:01:58,4.0,118.0,11
ID4490,Greg,2021-03-21,1900-01-01 11:09:36,Payment related,Y,Y,113.0,1900-01-01 00:03:14,3.0,194.0,11
ID4491,Dan,2021-03-21,1900-01-01 11:31:12,Payment related,N,N,,,,,11
ID4492,Becky,2021-03-21,1900-01-01 11:31:12,Streaming,Y,Y,101.0,1900-01-01 00:03:22,3.0,202.0,11
ID4493,Becky,2021-03-21,1900-01-01 11:47:02,Contract related,Y,Y,69.0,1900-01-01 00:02:34,1.0,154.0,11
ID4494,Stewart,2021-03-21,1900-01-01 11:47:02,Technical Support,Y,Y,24.0,1900-01-01 00:03:57,3.0,237.0,11
ID4495,Becky,2021-03-21,1900-01-01 11:55:41,Technical Support,Y,Y,84.0,1900-01-01 00:02:00,4.0,120.0,11
ID4496,Greg,2021-03-21,1900-01-01 11:55:41,Technical Support,N,N,,,,,11
ID4497,Diane,2021-03-21,1900-01-01 12:00:00,Payment related,N,N,,,,,12
ID4498,Diane,2021-03-21,1900-01-01 12:00:00,Technical Support,N,N,,,,,12
ID4499,Martha,2021-03-21,1900-01-01 12:18:43,Streaming,Y,Y,92.0,1900-01-01 00:04:10,3.0,250.0,12
ID4500,Joe,2021-03-21,1900-01-01 12:18:43,Admin Support,N,N,,,,,12
ID4501,Stewart,2021-03-21,1900-01-01 12:53:17,Payment related,N,N,,,,,12
ID4502,Diane,2021-03-21,1900-01-01 12:53:17,Streaming,Y,Y,114.0,1900-01-01 00:03:55,2.0,235.0,12
ID4503,Diane,2021-03-21,1900-01-01 12:53:17,Payment related,Y,Y,109.0,1900-01-01 00:04:39,3.0,279.0,12
ID4504,Diane,2021-03-21,1900-01-01 12:53:17,Technical Support,Y,Y,89.0,1900-01-01 00:02:31,3.0,151.0,12
ID4505,Dan,2021-03-21,1900-01-01 13:09:07,Payment related,Y,Y,124.0,1900-01-01 00:03:38,3.0,218.0,13
ID4506,Martha,2021-03-21,1900-01-01 13:09:07,Streaming,Y,Y,43.0,1900-01-01 00:01:07,5.0,67.0,13
ID4507,Dan,2021-03-21,1900-01-01 13:30:43,Contract related,Y,Y,110.0,1900-01-01 00:05:20,5.0,320.0,13
ID4508,Becky,2021-03-21,1900-01-01 13:30:43,Streaming,Y,Y,31.0,1900-01-01 00:03:19,4.0,199.0,13
ID4509,Stewart,2021-03-21,1900-01-01 13:49:26,Payment related,N,N,,,,,13
ID4510,Diane,2021-03-21,1900-01-01 13:49:26,Admin Support,N,N,,,,,13
ID4511,Diane,2021-03-21,1900-01-01 14:12:29,Streaming,Y,Y,17.0,1900-01-01 00:04:48,3.0,288.0,14
ID4512,Becky,2021-03-21,1900-01-01 14:12:29,Contract related,Y,Y,111.0,1900-01-01 00:05:25,3.0,325.0,14
ID4513,Diane,2021-03-21,1900-01-01 14:16:48,Admin Support,Y,Y,10.0,1900-01-01 00:03:21,2.0,201.0,14
ID4514,Stewart,2021-03-21,1900-01-01 14:16:48,Contract related,Y,Y,121.0,1900-01-01 00:01:29,1.0,89.0,14
ID4515,Dan,2021-03-21,1900-01-01 14:22:34,Payment related,Y,Y,114.0,1900-01-01 00:01:58,4.0,118.0,14
ID4516,Greg,2021-03-21,1900-01-01 14:22:34,Technical Support,Y,Y,49.0,1900-01-01 00:00:32,4.0,32.0,14
ID4517,Greg,2021-03-21,1900-01-01 14:29:46,Admin Support,Y,Y,114.0,1900-01-01 00:03:25,1.0,205.0,14
ID4518,Jim,2021-03-21,1900-01-01 14:29:46,Streaming,Y,Y,75.0,1900-01-01 00:02:42,3.0,162.0,14
ID4519,Jim,2021-03-21,1900-01-01 14:36:58,Payment related,Y,N,42.0,1900-01-01 00:03:25,5.0,205.0,14
ID4520,Greg,2021-03-21,1900-01-01 14:36:58,Payment related,Y,Y,95.0,1900-01-01 00:04:57,3.0,297.0,14
ID4521,Stewart,2021-03-21,1900-01-01 15:12:58,Admin Support,Y,Y,88.0,1900-01-01 00:06:25,3.0,385.0,15
ID4522,Joe,2021-03-21,1900-01-01 15:12:58,Technical Support,Y,Y,51.0,1900-01-01 00:02:48,3.0,168.0,15
ID4523,Martha,2021-03-21,1900-01-01 15:15:50,Contract related,Y,Y,28.0,1900-01-01 00:00:49,1.0,49.0,15
ID4524,Diane,2021-03-21,1900-01-01 15:15:50,Payment related,Y,N,86.0,1900-01-01 00:06:14,4.0,374.0,15
ID4525,Diane,2021-03-21,1900-01-01 15:24:29,Contract related,Y,N,60.0,1900-01-01 00:03:18,4.0,198.0,15
ID4526,Joe,2021-03-21,1900-01-01 15:24:29,Streaming,Y,Y,60.0,1900-01-01 00:04:47,2.0,287.0,15
ID4527,Dan,2021-03-21,1900-01-01 16:06:14,Payment related,Y,Y,63.0,1900-01-01 00:01:51,4.0,111.0,16
ID4528,Joe,2021-03-21,1900-01-01 16:06:14,Technical Support,Y,Y,23.0,1900-01-01 00:06:21,4.0,381.0,16
ID4529,Greg,2021-03-21,1900-01-01 16:12:00,Technical Support,N,N,,,,,16
ID4530,Becky,2021-03-21,1900-01-01 16:12:00,Streaming,Y,Y,100.0,1900-01-01 00:01:48,4.0,108.0,16
ID4531,Jim,2021-03-21,1900-01-01 16:52:19,Admin Support,Y,Y,105.0,1900-01-01 00:00:32,4.0,32.0,16
ID4532,Greg,2021-03-21,1900-01-01 16:52:19,Technical Support,Y,Y,29.0,1900-01-01 00:02:11,4.0,131.0,16
ID4533,Becky,2021-03-21,1900-01-01 17:26:53,Admin Support,N,N,,,,,17
ID4534,Stewart,2021-03-21,1900-01-01 17:26:53,Payment related,Y,N,98.0,1900-01-01 00:04:09,2.0,249.0,17
ID4535,Dan,2021-03-21,1900-01-01 17:32:38,Contract related,Y,Y,108.0,1900-01-01 00:05:28,4.0,328.0,17
ID4536,Becky,2021-03-21,1900-01-01 17:32:38,Payment related,N,N,,,,,17
ID4537,Stewart,2021-03-21,1900-01-01 17:42:43,Contract related,Y,Y,116.0,1900-01-01 00:06:33,5.0,393.0,17
ID4538,Stewart,2021-03-21,1900-01-01 17:42:43,Streaming,Y,Y,78.0,1900-01-01 00:05:30,4.0,330.0,17
ID4539,Diane,2021-03-22,1900-01-01 09:44:38,Payment related,N,N,,,,,9
ID4540,Greg,2021-03-22,1900-01-01 09:44:38,Payment related,Y,Y,81.0,1900-01-01 00:03:51,3.0,231.0,9
ID4541,Diane,2021-03-22,1900-01-01 09:46:05,Streaming,Y,Y,84.0,1900-01-01 00:00:53,2.0,53.0,9
ID4542,Stewart,2021-03-22,1900-01-01 09:46:05,Contract related,Y,Y,24.0,1900-01-01 00:05:34,4.0,334.0,9
ID4543,Dan,2021-03-22,1900-01-01 10:03:22,Streaming,Y,Y,114.0,1900-01-01 00:05:43,3.0,343.0,10
ID4544,Diane,2021-03-22,1900-01-01 10:03:22,Contract related,N,N,,,,,10
ID4545,Greg,2021-03-22,1900-01-01 10:07:41,Contract related,Y,N,32.0,1900-01-01 00:03:11,5.0,191.0,10
ID4546,Martha,2021-03-22,1900-01-01 10:07:41,Contract related,Y,Y,16.0,1900-01-01 00:03:10,4.0,190.0,10
ID4547,Jim,2021-03-22,1900-01-01 10:14:53,Admin Support,Y,N,104.0,1900-01-01 00:04:44,5.0,284.0,10
ID4548,Stewart,2021-03-22,1900-01-01 10:14:53,Technical Support,Y,Y,40.0,1900-01-01 00:00:53,3.0,53.0,10
ID4549,Joe,2021-03-22,1900-01-01 11:19:41,Contract related,Y,Y,80.0,1900-01-01 00:02:47,4.0,167.0,11
ID4550,Jim,2021-03-22,1900-01-01 11:19:41,Payment related,Y,Y,88.0,1900-01-01 00:05:10,4.0,310.0,11
ID4551,Joe,2021-03-22,1900-01-01 12:00:00,Admin Support,Y,Y,86.0,1900-01-01 00:03:39,3.0,219.0,12
ID4552,Martha,2021-03-22,1900-01-01 12:00:00,Streaming,Y,Y,57.0,1900-01-01 00:06:38,4.0,398.0,12
ID4553,Jim,2021-03-22,1900-01-01 12:05:46,Contract related,Y,Y,96.0,1900-01-01 00:06:10,5.0,370.0,12
ID4554,Jim,2021-03-22,1900-01-01 12:05:46,Technical Support,Y,Y,72.0,1900-01-01 00:04:20,2.0,260.0,12
ID4555,Jim,2021-03-22,1900-01-01 12:07:12,Admin Support,Y,Y,37.0,1900-01-01 00:01:16,5.0,76.0,12
ID4556,Jim,2021-03-22,1900-01-01 12:07:12,Technical Support,N,N,,,,,12
ID4557,Martha,2021-03-22,1900-01-01 12:46:05,Technical Support,Y,Y,37.0,1900-01-01 00:00:32,1.0,32.0,12
ID4558,Becky,2021-03-22,1900-01-01 12:46:05,Streaming,Y,Y,10.0,1900-01-01 00:01:49,5.0,109.0,12
ID4559,Diane,2021-03-22,1900-01-01 13:26:24,Admin Support,N,N,,,,,13
ID4560,Dan,2021-03-22,1900-01-01 13:26:24,Technical Support,Y,Y,120.0,1900-01-01 00:02:03,3.0,123.0,13
ID4561,Becky,2021-03-22,1900-01-01 13:27:50,Contract related,Y,Y,95.0,1900-01-01 00:04:04,4.0,244.0,13
ID4562,Jim,2021-03-22,1900-01-01 13:27:50,Technical Support,Y,Y,74.0,1900-01-01 00:05:55,3.0,355.0,13
ID4563,Diane,2021-03-22,1900-01-01 13:32:10,Contract related,N,N,,,,,13
ID4564,Diane,2021-03-22,1900-01-01 13:32:10,Streaming,N,N,,,,,13
ID4565,Stewart,2021-03-22,1900-01-01 13:43:41,Technical Support,Y,Y,77.0,1900-01-01 00:01:20,3.0,80.0,13
ID4566,Joe,2021-03-22,1900-01-01 13:43:41,Technical Support,Y,Y,50.0,1900-01-01 00:03:31,4.0,211.0,13
ID4567,Diane,2021-03-22,1900-01-01 14:13:55,Payment related,Y,Y,94.0,1900-01-01 00:04:52,3.0,292.0,14
ID4568,Becky,2021-03-22,1900-01-01 14:13:55,Technical Support,Y,Y,109.0,1900-01-01 00:03:09,2.0,189.0,14
ID4569,Dan,2021-03-22,1900-01-01 14:48:29,Contract related,Y,Y,30.0,1900-01-01 00:02:19,1.0,139.0,14
ID4570,Joe,2021-03-22,1900-01-01 14:48:29,Admin Support,Y,Y,124.0,1900-01-01 00:05:27,4.0,327.0,14
ID4571,Becky,2021-03-22,1900-01-01 14:51:22,Technical Support,N,N,,,,,14
ID4572,Diane,2021-03-22,1900-01-01 14:51:22,Contract related,N,N,,,,,14
ID4573,Joe,2021-03-22,1900-01-01 15:25:55,Streaming,Y,Y,114.0,1900-01-01 00:04:08,3.0,248.0,15
ID4574,Greg,2021-03-22,1900-01-01 15:25:55,Technical Support,Y,Y,32.0,1900-01-01 00:05:00,4.0,300.0,15
ID4575,Martha,2021-03-22,1900-01-01 15:41:46,Contract related,Y,Y,75.0,1900-01-01 00:01:45,4.0,105.0,15
ID4576,Dan,2021-03-22,1900-01-01 15:41:46,Contract related,Y,N,109.0,1900-01-01 00:06:06,2.0,366.0,15
ID4577,Martha,2021-03-22,1900-01-01 16:03:22,Streaming,Y,Y,116.0,1900-01-01 00:02:42,3.0,162.0,16
ID4578,Dan,2021-03-22,1900-01-01 16:03:22,Technical Support,Y,Y,26.0,1900-01-01 00:02:31,3.0,151.0,16
ID4579,Joe,2021-03-22,1900-01-01 16:06:14,Admin Support,Y,Y,67.0,1900-01-01 00:06:03,4.0,363.0,16
ID4580,Stewart,2021-03-22,1900-01-01 16:06:14,Admin Support,Y,N,58.0,1900-01-01 00:03:37,4.0,217.0,16
ID4581,Stewart,2021-03-22,1900-01-01 16:24:58,Streaming,Y,Y,20.0,1900-01-01 00:06:35,2.0,395.0,16
ID4582,Jim,2021-03-22,1900-01-01 16:24:58,Technical Support,Y,Y,115.0,1900-01-01 00:04:49,1.0,289.0,16
ID4583,Stewart,2021-03-22,1900-01-01 16:29:17,Admin Support,Y,N,35.0,1900-01-01 00:03:45,4.0,225.0,16
ID4584,Becky,2021-03-22,1900-01-01 16:29:17,Technical Support,Y,Y,36.0,1900-01-01 00:02:11,4.0,131.0,16
ID4585,Greg,2021-03-22,1900-01-01 16:49:26,Contract related,N,N,,,,,16
ID4586,Greg,2021-03-22,1900-01-01 16:49:26,Payment related,Y,Y,62.0,1900-01-01 00:01:17,1.0,77.0,16
ID4587,Dan,2021-03-22,1900-01-01 17:39:50,Admin Support,Y,Y,37.0,1900-01-01 00:04:20,3.0,260.0,17
ID4588,Dan,2021-03-22,1900-01-01 17:39:50,Payment related,N,N,,,,,17
ID4589,Martha,2021-03-22,1900-01-01 17:48:29,Technical Support,Y,Y,124.0,1900-01-01 00:06:19,1.0,379.0,17
ID4590,Joe,2021-03-22,1900-01-01 17:48:29,Admin Support,Y,Y,58.0,1900-01-01 00:06:15,5.0,375.0,17
ID4591,Becky,2021-03-22,1900-01-01 17:58:34,Admin Support,Y,Y,77.0,1900-01-01 00:02:11,5.0,131.0,17
ID4592,Jim,2021-03-22,1900-01-01 17:58:34,Technical Support,Y,Y,80.0,1900-01-01 00:01:08,4.0,68.0,17
ID4593,Martha,2021-03-23,1900-01-01 09:18:43,Payment related,Y,Y,51.0,1900-01-01 00:02:25,5.0,145.0,9
ID4594,Martha,2021-03-23,1900-01-01 09:18:43,Streaming,Y,Y,110.0,1900-01-01 00:04:19,3.0,259.0,9
ID4595,Becky,2021-03-23,1900-01-01 09:47:31,Admin Support,Y,Y,112.0,1900-01-01 00:04:40,4.0,280.0,9
ID4596,Dan,2021-03-23,1900-01-01 09:47:31,Technical Support,Y,Y,27.0,1900-01-01 00:00:42,5.0,42.0,9
ID4597,Dan,2021-03-23,1900-01-01 11:22:34,Technical Support,Y,Y,53.0,1900-01-01 00:00:35,1.0,35.0,11
ID4598,Joe,2021-03-23,1900-01-01 11:22:34,Technical Support,Y,Y,125.0,1900-01-01 00:03:52,3.0,232.0,11
ID4599,Joe,2021-03-23,1900-01-01 11:45:36,Streaming,Y,Y,13.0,1900-01-01 00:02:54,1.0,174.0,11
ID4600,Joe,2021-03-23,1900-01-01 11:45:36,Contract related,Y,Y,37.0,1900-01-01 00:02:44,4.0,164.0,11
ID4601,Martha,2021-03-23,1900-01-01 12:27:22,Streaming,Y,Y,84.0,1900-01-01 00:03:46,4.0,226.0,12
ID4602,Greg,2021-03-23,1900-01-01 12:27:22,Technical Support,N,N,,,,,12
ID4603,Martha,2021-03-23,1900-01-01 12:38:53,Streaming,N,N,,,,,12
ID4604,Joe,2021-03-23,1900-01-01 12:38:53,Admin Support,Y,Y,123.0,1900-01-01 00:03:06,3.0,186.0,12
ID4605,Martha,2021-03-23,1900-01-01 13:03:22,Streaming,Y,N,51.0,1900-01-01 00:05:31,3.0,331.0,13
ID4606,Greg,2021-03-23,1900-01-01 13:03:22,Admin Support,Y,Y,69.0,1900-01-01 00:04:47,1.0,287.0,13
ID4607,Dan,2021-03-23,1900-01-01 13:52:19,Streaming,Y,Y,80.0,1900-01-01 00:03:00,1.0,180.0,13
ID4608,Greg,2021-03-23,1900-01-01 13:52:19,Payment related,Y,Y,111.0,1900-01-01 00:04:05,5.0,245.0,13
ID4609,Diane,2021-03-23,1900-01-01 14:05:17,Admin Support,Y,Y,26.0,1900-01-01 00:05:58,4.0,358.0,14
ID4610,Dan,2021-03-23,1900-01-01 14:05:17,Admin Support,Y,Y,29.0,1900-01-01 00:02:43,1.0,163.0,14
ID4611,Martha,2021-03-23,1900-01-01 14:26:53,Streaming,N,N,,,,,14
ID4612,Becky,2021-03-23,1900-01-01 14:26:53,Technical Support,Y,Y,43.0,1900-01-01 00:01:32,4.0,92.0,14
ID4613,Diane,2021-03-23,1900-01-01 15:21:36,Technical Support,Y,Y,58.0,1900-01-01 00:04:56,3.0,296.0,15
ID4614,Jim,2021-03-23,1900-01-01 15:21:36,Admin Support,Y,Y,27.0,1900-01-01 00:06:28,2.0,388.0,15
ID4615,Diane,2021-03-23,1900-01-01 15:27:22,Admin Support,Y,Y,39.0,1900-01-01 00:01:55,4.0,115.0,15
ID4616,Joe,2021-03-23,1900-01-01 15:27:22,Payment related,Y,Y,83.0,1900-01-01 00:02:03,4.0,123.0,15
ID4617,Jim,2021-03-23,1900-01-01 15:33:07,Contract related,Y,Y,22.0,1900-01-01 00:04:16,4.0,256.0,15
ID4618,Jim,2021-03-23,1900-01-01 15:33:07,Contract related,Y,Y,56.0,1900-01-01 00:02:07,5.0,127.0,15
ID4619,Martha,2021-03-23,1900-01-01 16:20:38,Streaming,Y,Y,98.0,1900-01-01 00:04:10,2.0,250.0,16
ID4620,Diane,2021-03-23,1900-01-01 16:20:38,Streaming,N,N,,,,,16
ID4621,Greg,2021-03-23,1900-01-01 16:24:58,Streaming,Y,Y,101.0,1900-01-01 00:01:15,5.0,75.0,16
ID4622,Greg,2021-03-23,1900-01-01 16:24:58,Streaming,N,N,,,,,16
ID4623,Dan,2021-03-23,1900-01-01 16:33:36,Technical Support,Y,Y,93.0,1900-01-01 00:00:36,4.0,36.0,16
ID4624,Dan,2021-03-23,1900-01-01 16:33:36,Payment related,Y,Y,24.0,1900-01-01 00:02:57,4.0,177.0,16
ID4625,Diane,2021-03-23,1900-01-01 16:39:22,Admin Support,Y,Y,58.0,1900-01-01 00:05:05,4.0,305.0,16
ID4626,Greg,2021-03-23,1900-01-01 16:39:22,Payment related,Y,Y,124.0,1900-01-01 00:01:49,4.0,109.0,16
ID4627,Dan,2021-03-23,1900-01-01 16:39:22,Payment related,Y,N,50.0,1900-01-01 00:04:42,2.0,282.0,16
ID4628,Martha,2021-03-23,1900-01-01 16:39:22,Payment related,Y,Y,74.0,1900-01-01 00:05:20,3.0,320.0,16
ID4629,Joe,2021-03-23,1900-01-01 16:48:00,Admin Support,Y,Y,62.0,1900-01-01 00:00:45,4.0,45.0,16
ID4630,Joe,2021-03-23,1900-01-01 16:48:00,Payment related,N,N,,,,,16
ID4631,Becky,2021-03-23,1900-01-01 17:21:07,Payment related,Y,Y,19.0,1900-01-01 00:03:48,3.0,228.0,17
ID4632,Dan,2021-03-23,1900-01-01 17:21:07,Admin Support,Y,Y,65.0,1900-01-01 00:05:20,3.0,320.0,17
ID4633,Dan,2021-03-23,1900-01-01 17:32:38,Contract related,Y,Y,30.0,1900-01-01 00:03:00,3.0,180.0,17
ID4634,Stewart,2021-03-23,1900-01-01 17:32:38,Admin Support,Y,Y,77.0,1900-01-01 00:00:42,4.0,42.0,17
ID4635,Joe,2021-03-23,1900-01-01 17:39:50,Payment related,N,N,,,,,17
ID4636,Martha,2021-03-23,1900-01-01 17:39:50,Payment related,Y,N,98.0,1900-01-01 00:02:44,5.0,164.0,17
ID4637,Stewart,2021-03-23,1900-01-01 17:54:14,Admin Support,Y,Y,70.0,1900-01-01 00:04:41,1.0,281.0,17
ID4638,Joe,2021-03-23,1900-01-01 17:54:14,Contract related,Y,Y,58.0,1900-01-01 00:02:25,3.0,145.0,17
ID4639,Dan,2021-03-24,1900-01-01 09:00:00,Technical Support,Y,Y,21.0,1900-01-01 00:02:34,3.0,154.0,9
ID4640,Dan,2021-03-24,1900-01-01 09:00:00,Payment related,Y,Y,61.0,1900-01-01 00:05:47,5.0,347.0,9
ID4641,Jim,2021-03-24,1900-01-01 09:12:58,Contract related,Y,Y,111.0,1900-01-01 00:06:41,5.0,401.0,9
ID4642,Dan,2021-03-24,1900-01-01 09:12:58,Streaming,Y,Y,75.0,1900-01-01 00:05:39,4.0,339.0,9
ID4643,Greg,2021-03-24,1900-01-01 09:37:26,Admin Support,N,N,,,,,9
ID4644,Greg,2021-03-24,1900-01-01 09:37:26,Technical Support,N,N,,,,,9
ID4645,Joe,2021-03-24,1900-01-01 09:43:12,Technical Support,Y,Y,30.0,1900-01-01 00:05:03,3.0,303.0,9
ID4646,Joe,2021-03-24,1900-01-01 09:43:12,Payment related,Y,Y,78.0,1900-01-01 00:04:36,5.0,276.0,9
ID4647,Dan,2021-03-24,1900-01-01 09:50:24,Technical Support,N,N,,,,,9
ID4648,Becky,2021-03-24,1900-01-01 09:50:24,Technical Support,Y,Y,26.0,1900-01-01 00:03:51,5.0,231.0,9
ID4649,Dan,2021-03-24,1900-01-01 09:59:02,Payment related,N,N,,,,,9
ID4650,Greg,2021-03-24,1900-01-01 09:59:02,Technical Support,Y,Y,93.0,1900-01-01 00:02:29,3.0,149.0,9
ID4651,Jim,2021-03-24,1900-01-01 10:06:14,Streaming,Y,Y,101.0,1900-01-01 00:05:41,5.0,341.0,10
ID4652,Jim,2021-03-24,1900-01-01 10:06:14,Technical Support,Y,Y,107.0,1900-01-01 00:02:59,1.0,179.0,10
ID4653,Stewart,2021-03-24,1900-01-01 10:10:34,Admin Support,Y,Y,123.0,1900-01-01 00:05:55,4.0,355.0,10
ID4654,Martha,2021-03-24,1900-01-01 10:10:34,Contract related,Y,Y,99.0,1900-01-01 00:02:33,3.0,153.0,10
ID4655,Becky,2021-03-24,1900-01-01 10:52:19,Streaming,Y,N,72.0,1900-01-01 00:05:39,4.0,339.0,10
ID4656,Joe,2021-03-24,1900-01-01 10:52:19,Contract related,Y,Y,113.0,1900-01-01 00:02:18,5.0,138.0,10
ID4657,Diane,2021-03-24,1900-01-01 11:08:10,Technical Support,N,N,,,,,11
ID4658,Joe,2021-03-24,1900-01-01 11:08:10,Admin Support,N,N,,,,,11
ID4659,Greg,2021-03-24,1900-01-01 11:11:02,Technical Support,Y,Y,119.0,1900-01-01 00:00:35,2.0,35.0,11
ID4660,Diane,2021-03-24,1900-01-01 11:11:02,Payment related,Y,Y,80.0,1900-01-01 00:00:34,5.0,34.0,11
ID4661,Dan,2021-03-24,1900-01-01 11:34:05,Payment related,Y,Y,82.0,1900-01-01 00:01:07,3.0,67.0,11
ID4662,Martha,2021-03-24,1900-01-01 11:34:05,Payment related,Y,Y,97.0,1900-01-01 00:02:56,1.0,176.0,11
ID4663,Joe,2021-03-24,1900-01-01 12:18:43,Payment related,Y,Y,31.0,1900-01-01 00:02:49,5.0,169.0,12
ID4664,Jim,2021-03-24,1900-01-01 12:18:43,Admin Support,N,N,,,,,12
ID4665,Dan,2021-03-24,1900-01-01 13:17:46,Technical Support,Y,Y,11.0,1900-01-01 00:06:23,5.0,383.0,13
ID4666,Becky,2021-03-24,1900-01-01 13:17:46,Streaming,Y,Y,91.0,1900-01-01 00:01:53,3.0,113.0,13
